wl_home,season,days_between_games_home,avg_min_home,avg_fgm_home,avg_fga_home,avg_3pm_home,avg_3pa_home,avg_ftm_home,avg_fta_home,avg_oreb_home,avg_dreb_home,avg_treb_home,avg_ast_home,avg_stl_home,avg_blk_home,avg_tov_home,avg_pf_home,avg_pts_home,avg_plus_minus_home,avg_3pm_diff_home,avg_ftm_diff_home,avg_reb_diff_home,avg_win_home,avg_fg_pct_home,avg_3p_pct_home,avg_ft_pct_home,avg_true_pct_home,days_between_games_away,avg_min_away,avg_fgm_away,avg_fga_away,avg_3pm_away,avg_3pa_away,avg_ftm_away,avg_fta_away,avg_oreb_away,avg_dreb_away,avg_treb_away,avg_ast_away,avg_stl_away,avg_blk_away,avg_tov_away,avg_pf_away,avg_pts_away,avg_plus_minus_away,avg_3pm_diff_away,avg_ftm_diff_away,avg_reb_diff_away,avg_win_away,avg_fg_pct_away,avg_3p_pct_away,avg_ft_pct_away,avg_true_pct_away
1,2022,1,241.66666666666666,41.06666666666667,86.86666666666666,14.6,40.666666666666664,16.933333333333334,21.866666666666667,11.666666666666666,36.2,47.86666666666667,24.266666666666666,7.533333333333333,5.133333333333334,14.066666666666666,19.066666666666666,113.66666666666667,8.466666666666667,2.3333333333333335,1.3333333333333333,6.466666666666667,0.7333333333333333,0.4727551803530315,0.3590163934426229,0.774390243902439,0.5890197053865075,3,240.0,41.2,85.6,10.333333333333334,30.6,19.8,25.133333333333333,8.066666666666666,33.06666666666667,41.13333333333333,25.266666666666666,7.266666666666667,3.8,14.933333333333334,19.066666666666666,112.53333333333333,-5.266666666666667,-3.466666666666667,4.466666666666667,-1.6,0.3333333333333333,0.48130841121495327,0.33769063180827885,0.7877984084880637,0.5821171407288879
0,2022,2,241.66666666666666,42.333333333333336,86.6,12.333333333333334,36.86666666666667,21.2,26.533333333333335,9.666666666666666,38.6,48.266666666666666,28.4,7.6,3.6,15.666666666666666,20.8,118.2,7.4,0.26666666666666666,4.733333333333333,6.666666666666667,0.8,0.4888375673595073,0.3345388788426763,0.7989949748743719,0.6013757360323447,1,240.0,40.733333333333334,90.46666666666667,10.8,31.133333333333333,17.333333333333332,23.133333333333333,12.8,31.733333333333334,44.53333333333333,20.4,8.4,3.6666666666666665,12.4,19.8,109.6,1.0666666666666667,-1.3333333333333333,1.2,-0.3333333333333333,0.5333333333333333,0.45025792188651437,0.3468950749464668,0.7492795389048992,0.5444862487414551
1,2022,3,240.0,35.93333333333333,87.86666666666666,11.066666666666666,36.46666666666667,17.0,22.733333333333334,10.933333333333334,32.86666666666667,43.8,21.8,7.866666666666666,3.8,14.6,22.4,99.93333333333334,-15.733333333333333,-3.533333333333333,-4.333333333333333,-3.933333333333333,0.26666666666666666,0.40895295902883155,0.30347349177330896,0.7478005865102639,0.5105446718073077,1,243.33333333333334,41.46666666666667,86.73333333333333,11.533333333333333,29.866666666666667,16.0,20.0,9.666666666666666,31.333333333333332,41.0,26.133333333333333,7.333333333333333,4.666666666666667,13.0,19.933333333333334,110.46666666666667,-3.066666666666667,0.6666666666666666,-3.466666666666667,-2.533333333333333,0.4,0.47809377401998465,0.3861607142857143,0.8,0.5781577110956037
1,2022,2,240.0,41.86666666666667,87.2,14.466666666666667,39.4,14.933333333333334,20.0,8.333333333333334,32.6,40.93333333333333,26.6,9.0,3.7333333333333334,13.0,21.933333333333334,113.13333333333334,0.0,1.4666666666666666,-3.7333333333333334,-2.466666666666667,0.4,0.4801223241590214,0.36717428087986465,0.7466666666666667,0.5892361111111111,3,240.0,45.0,90.33333333333333,14.733333333333333,38.06666666666667,19.8,26.133333333333333,10.6,36.8,47.4,25.733333333333334,6.933333333333334,3.2666666666666666,12.066666666666666,19.8,124.53333333333333,8.2,0.8,4.6,5.666666666666667,0.7333333333333333,0.4981549815498155,0.38704028021015763,0.7576530612244898,0.6114646345615
0,2022,1,243.33333333333334,40.46666666666667,84.93333333333334,12.266666666666667,32.8,19.0,23.866666666666667,8.733333333333333,34.666666666666664,43.4,25.466666666666665,7.866666666666666,4.0,13.533333333333333,20.466666666666665,112.2,7.733333333333333,1.0666666666666667,1.3333333333333333,0.8,0.8,0.4764521193092622,0.37398373983739835,0.7960893854748603,0.5878367050407958,1,241.66666666666666,43.46666666666667,91.06666666666666,15.866666666666667,43.2,19.666666666666668,25.2,9.4,33.53333333333333,42.93333333333333,28.333333333333332,8.8,6.0,13.933333333333334,22.4,122.46666666666667,7.2,3.7333333333333334,-2.533333333333333,-2.933333333333333,0.6666666666666666,0.4773060029282577,0.36728395061728397,0.7804232804232805,0.5994178761616373
0,2022,1,243.33333333333334,44.0,91.93333333333334,10.4,31.0,18.0,24.133333333333333,10.666666666666666,33.333333333333336,44.0,27.933333333333334,8.066666666666666,4.466666666666667,13.133333333333333,20.0,116.4,-0.7333333333333333,-1.2666666666666666,-0.8,-2.533333333333333,0.4666666666666667,0.47860768672951415,0.33548387096774196,0.7458563535911602,0.5675169670021063,4,243.33333333333334,42.8,91.26666666666667,12.666666666666666,34.06666666666667,16.8,22.8,11.666666666666666,33.266666666666666,44.93333333333333,26.133333333333333,6.666666666666667,5.2,14.8,20.0,115.06666666666666,-4.733333333333333,0.3333333333333333,-2.4,0.8,0.2,0.46895544192841493,0.37181996086105673,0.7368421052631579,0.5679574591307552
1,2022,3,240.0,41.06666666666667,89.0,12.266666666666667,33.333333333333336,16.666666666666668,22.6,10.466666666666667,30.8,41.266666666666666,23.266666666666666,6.933333333333334,5.066666666666666,13.133333333333333,21.066666666666666,111.06666666666666,-4.933333333333334,-0.6666666666666666,-2.2666666666666666,-3.6666666666666665,0.3333333333333333,0.46142322097378274,0.368,0.7374631268436578,0.561260241483398,2,243.33333333333334,38.8,90.0,12.466666666666667,36.13333333333333,22.0,29.733333333333334,13.0,36.266666666666666,49.266666666666666,21.6,6.466666666666667,4.733333333333333,13.266666666666667,24.266666666666666,112.06666666666666,-2.066666666666667,0.26666666666666666,0.7333333333333333,3.8666666666666667,0.26666666666666666,0.4311111111111111,0.34501845018450183,0.7399103139013453,0.5435766763245033
0,2022,2,243.33333333333334,40.266666666666666,91.0,10.6,31.866666666666667,16.6,21.4,13.6,31.066666666666666,44.666666666666664,24.933333333333334,6.533333333333333,4.6,13.466666666666667,23.466666666666665,107.73333333333333,-7.533333333333333,-1.0666666666666667,-3.933333333333333,-0.4,0.4,0.4424908424908425,0.33263598326359833,0.7757009345794392,0.5364350966645421,2,240.0,41.2,88.0,12.666666666666666,32.06666666666667,14.466666666666667,18.666666666666668,9.533333333333333,35.13333333333333,44.666666666666664,24.333333333333332,7.666666666666667,5.6,13.666666666666666,18.666666666666668,109.53333333333333,-1.0666666666666667,0.13333333333333333,-0.6666666666666666,-0.4,0.5333333333333333,0.4681818181818182,0.39501039501039503,0.775,0.5692211751662971
1,2022,2,241.66666666666666,42.4,90.06666666666666,11.933333333333334,33.8,18.466666666666665,22.4,11.0,32.333333333333336,43.333333333333336,24.4,6.933333333333334,4.533333333333333,10.733333333333333,19.333333333333332,115.2,1.4666666666666666,-1.0,3.0,-0.2,0.4666666666666667,0.4707623982235381,0.3530571992110454,0.8244047619047619,0.5764457847401991,1,243.33333333333334,42.86666666666667,90.86666666666666,12.666666666666666,34.333333333333336,16.733333333333334,22.266666666666666,11.8,33.2,45.0,26.0,6.6,5.8,15.133333333333333,20.066666666666666,115.13333333333334,-3.933333333333333,0.3333333333333333,-1.7333333333333334,0.8666666666666667,0.26666666666666666,0.47175348495964786,0.36893203883495146,0.7514970059880239,0.5718694534954568
0,2022,4,243.33333333333334,40.333333333333336,90.6,11.066666666666666,35.53333333333333,15.133333333333333,20.2,9.866666666666667,35.13333333333333,45.0,23.733333333333334,8.933333333333334,4.533333333333333,14.333333333333334,18.2,106.86666666666666,-13.0,-3.2666666666666666,-1.8666666666666667,-3.933333333333333,0.2,0.4451802796173657,0.31144465290806755,0.7491749174917491,0.5370831993138201,2,240.0,45.4,97.13333333333334,11.266666666666667,32.06666666666667,19.8,27.933333333333334,16.066666666666666,36.8,52.86666666666667,26.8,8.666666666666666,6.6,12.066666666666666,21.533333333333335,121.86666666666666,9.4,-0.26666666666666666,0.4666666666666667,9.333333333333334,0.7333333333333333,0.4673987645847632,0.35135135135135137,0.7088305489260143,0.5568552907345128
1,2022,2,240.0,44.266666666666666,89.8,11.666666666666666,32.266666666666666,16.666666666666668,20.533333333333335,7.866666666666666,35.46666666666667,43.333333333333336,29.266666666666666,8.466666666666667,5.066666666666666,11.933333333333334,19.533333333333335,116.86666666666666,7.333333333333333,0.4,-1.8666666666666667,-1.2666666666666666,0.7333333333333333,0.4929472902746845,0.3615702479338843,0.8116883116883117,0.5912230526400993,2,243.33333333333334,41.53333333333333,87.73333333333333,11.866666666666667,33.6,16.466666666666665,23.6,10.133333333333333,33.733333333333334,43.86666666666667,23.6,7.6,5.933333333333334,14.666666666666666,19.533333333333335,111.4,-3.6666666666666665,-0.5333333333333333,1.0,-2.933333333333333,0.3333333333333333,0.4734042553191489,0.3531746031746032,0.6977401129943502,0.5676876664673588
0,2022,2,241.66666666666666,38.86666666666667,88.8,12.466666666666667,37.4,17.2,21.2,8.733333333333333,37.06666666666667,45.8,24.4,7.066666666666666,3.8,14.666666666666666,18.266666666666666,107.4,-6.866666666666666,-0.9333333333333333,0.6,-3.6,0.4,0.4376876876876877,0.3333333333333333,0.8113207547169812,0.5472444154573618,3,240.0,37.53333333333333,82.86666666666666,11.466666666666667,31.466666666666665,23.533333333333335,28.0,8.466666666666667,33.333333333333336,41.8,23.066666666666666,6.666666666666667,4.466666666666667,11.933333333333334,20.733333333333334,110.06666666666666,0.6,0.6666666666666666,5.266666666666667,-2.1333333333333333,0.6,0.45293644408688655,0.3644067796610169,0.8404761904761905,0.5781622075920998
0,2022,2,240.0,42.266666666666666,87.6,13.066666666666666,36.93333333333333,18.0,22.4,11.466666666666667,35.53333333333333,47.0,27.2,6.866666666666666,6.933333333333334,12.533333333333333,17.933333333333334,115.6,13.6,2.8666666666666667,0.7333333333333333,2.6666666666666665,0.8666666666666667,0.4824961948249619,0.35379061371841153,0.8035714285714286,0.5930881628632408,2,240.0,38.733333333333334,83.46666666666667,14.266666666666667,38.13333333333333,16.866666666666667,22.533333333333335,9.6,31.333333333333332,40.93333333333333,20.933333333333334,6.533333333333333,4.066666666666666,12.066666666666666,20.733333333333334,108.6,5.0,4.533333333333333,1.4,-2.1333333333333333,0.8,0.46405750798722045,0.3741258741258741,0.7485207100591716,0.5814866640013707
1,2022,2,241.66666666666666,43.8,87.86666666666666,10.933333333333334,32.266666666666666,17.466666666666665,22.866666666666667,11.066666666666666,33.666666666666664,44.733333333333334,26.133333333333333,8.666666666666666,4.266666666666667,14.4,22.2,116.0,4.133333333333334,-1.7333333333333334,-2.0,2.4,0.4666666666666667,0.4984825493171472,0.33884297520661155,0.7638483965014577,0.5922718732129728,2,243.33333333333334,40.46666666666667,88.8,13.8,40.333333333333336,16.066666666666666,23.666666666666668,9.8,30.6,40.4,24.466666666666665,7.2,3.933333333333333,15.6,22.133333333333333,110.8,-11.0,1.0666666666666667,-4.066666666666666,-6.333333333333333,0.13333333333333333,0.45570570570570573,0.3421487603305785,0.6788732394366197,0.5583926891546835
1,2022,1,241.66666666666666,42.6,89.46666666666667,12.466666666666667,34.4,18.666666666666668,22.6,10.733333333333333,32.333333333333336,43.06666666666667,24.4,6.733333333333333,4.466666666666667,10.933333333333334,19.666666666666668,116.33333333333333,2.4,-0.3333333333333333,2.8666666666666667,-0.3333333333333333,0.5333333333333333,0.4761549925484352,0.3624031007751938,0.8259587020648967,0.5851149440703881,2,240.0,36.86666666666667,88.66666666666667,11.333333333333334,35.93333333333333,17.933333333333334,23.666666666666668,11.333333333333334,32.6,43.93333333333333,22.0,8.066666666666666,3.6,14.333333333333334,22.466666666666665,103.0,-14.0,-3.4,-4.066666666666666,-2.8,0.3333333333333333,0.41578947368421054,0.31539888682745826,0.7577464788732394,0.5197819943480017
0,2022,1,241.66666666666666,37.13333333333333,82.93333333333334,11.666666666666666,32.13333333333333,25.0,29.6,8.466666666666667,33.6,42.06666666666667,22.933333333333334,7.0,4.4,12.2,20.533333333333335,110.93333333333334,0.9333333333333333,0.26666666666666666,6.8,-1.7333333333333334,0.6666666666666666,0.4477491961414791,0.3630705394190871,0.8445945945945946,0.5780346820809248,2,241.66666666666666,41.93333333333333,85.53333333333333,12.4,36.53333333333333,21.333333333333332,26.733333333333334,9.533333333333333,37.666666666666664,47.2,28.066666666666666,7.4,3.8,16.2,21.0,117.6,5.266666666666667,0.6,4.666666666666667,4.666666666666667,0.7333333333333333,0.49025720966484804,0.33941605839416056,0.7980049875311721,0.6043413912185496
0,2022,1,243.33333333333334,41.733333333333334,87.93333333333334,12.2,34.266666666666666,16.533333333333335,23.466666666666665,9.8,33.0,42.8,23.533333333333335,7.333333333333333,5.6,14.8,19.266666666666666,112.2,-5.933333333333334,-0.06666666666666667,0.9333333333333333,-3.7333333333333334,0.26666666666666666,0.4746019711902957,0.3560311284046693,0.7045454545454546,0.5709420034195456,2,240.0,41.2,91.66666666666667,10.6,30.866666666666667,17.333333333333332,22.866666666666667,13.4,31.066666666666666,44.46666666666667,20.866666666666667,8.6,3.7333333333333334,11.733333333333333,20.0,110.33333333333333,0.8666666666666667,-1.6666666666666667,0.9333333333333333,-0.4666666666666667,0.5333333333333333,0.44945454545454544,0.3434125269978402,0.7580174927113703,0.5422957953234769
0,2022,1,243.33333333333334,40.266666666666666,91.26666666666667,11.333333333333334,36.266666666666666,16.0,21.0,10.333333333333334,34.86666666666667,45.2,23.866666666666667,8.866666666666667,5.0,14.133333333333333,18.533333333333335,107.86666666666666,-12.8,-2.933333333333333,-1.2,-4.4,0.2,0.4411979547114682,0.3125,0.7619047619047619,0.5366144866012205,3,246.66666666666666,42.4,92.06666666666666,13.333333333333334,39.46666666666667,18.2,24.933333333333334,12.2,35.333333333333336,47.53333333333333,28.4,8.666666666666666,4.4,14.6,21.866666666666667,116.33333333333333,-0.6,0.26666666666666666,0.7333333333333333,-0.5333333333333333,0.3333333333333333,0.46053584359160027,0.33783783783783783,0.7299465240641712,0.5645203033204793
0,2022,2,243.33333333333334,44.8,93.4,10.6,31.066666666666666,17.066666666666666,22.666666666666668,10.866666666666667,33.733333333333334,44.6,28.4,7.866666666666666,4.333333333333333,12.8,19.733333333333334,117.26666666666667,-0.3333333333333333,-1.2,-1.6666666666666667,-2.2666666666666666,0.4666666666666667,0.4796573875802998,0.34120171673819744,0.7529411764705882,0.567199793628273,2,241.66666666666666,42.46666666666667,89.66666666666667,15.4,43.06666666666667,20.733333333333334,26.2,8.733333333333333,34.0,42.733333333333334,27.466666666666665,8.933333333333334,6.066666666666666,14.0,22.066666666666666,121.06666666666666,6.466666666666667,2.8666666666666667,-1.2,-4.133333333333334,0.6666666666666666,0.47360594795539035,0.35758513931888547,0.7913486005089059,0.5981869927268894
0,2022,2,241.66666666666666,41.46666666666667,86.86666666666666,15.2,41.46666666666667,17.266666666666666,22.466666666666665,11.8,36.53333333333333,48.333333333333336,24.266666666666666,7.266666666666667,5.2,14.2,19.6,115.4,8.8,2.8,1.0666666666666667,7.333333333333333,0.7333333333333333,0.47735993860322334,0.3665594855305466,0.7685459940652819,0.5963701008764677,2,240.0,44.46666666666667,90.33333333333333,15.066666666666666,38.46666666666667,20.333333333333332,27.066666666666666,10.6,36.46666666666667,47.06666666666667,25.8,7.0,3.2666666666666666,11.8,19.733333333333334,124.33333333333333,6.4,0.7333333333333333,5.133333333333334,4.333333333333333,0.6666666666666666,0.4922509225092251,0.39168110918544197,0.7512315270935961,0.6080305677994835
1,2022,2,240.0,41.53333333333333,86.53333333333333,10.466666666666667,30.733333333333334,19.733333333333334,25.0,8.266666666666667,33.4,41.666666666666664,25.133333333333333,6.8,3.8,14.333333333333334,19.333333333333332,113.26666666666667,-5.066666666666666,-3.066666666666667,3.7333333333333334,-1.3333333333333333,0.3333333333333333,0.47996918335901384,0.3405639913232104,0.7893333333333333,0.5806561859193438,2,240.0,43.6,87.0,9.6,25.466666666666665,17.6,21.266666666666666,7.533333333333333,35.06666666666667,42.6,22.666666666666668,6.666666666666667,3.3333333333333335,12.466666666666667,18.866666666666667,114.4,0.4666666666666667,-1.2,-1.0,2.1333333333333333,0.5333333333333333,0.5011494252873563,0.3769633507853403,0.8275862068965517,0.5936237338794487
1,2022,2,240.0,38.4,82.73333333333333,10.333333333333334,30.0,19.2,24.133333333333333,10.133333333333333,32.733333333333334,42.86666666666667,23.666666666666668,7.0,3.933333333333333,14.266666666666667,18.266666666666666,106.33333333333333,-1.6,-2.0,3.2,1.1333333333333333,0.4666666666666667,0.46414182111200647,0.34444444444444444,0.7955801104972375,0.5695289513525866,1,240.0,41.2,87.53333333333333,12.133333333333333,31.0,14.533333333333333,18.933333333333334,9.6,35.2,44.8,24.266666666666666,7.6,5.666666666666667,13.4,18.333333333333332,109.06666666666666,0.8,0.06666666666666667,-0.3333333333333333,0.13333333333333333,0.6,0.4706778370144707,0.3913978494623656,0.7676056338028169,0.5688614425992378
1,2022,2,240.0,41.733333333333334,87.8,14.333333333333334,39.6,15.066666666666666,19.933333333333334,8.533333333333333,33.4,41.93333333333333,27.0,8.466666666666667,4.0,12.733333333333333,21.933333333333334,112.86666666666666,0.06666666666666667,0.9333333333333333,-3.4,-2.4,0.4,0.4753227031131359,0.36195286195286197,0.7558528428093646,0.5843734467333076,2,243.33333333333334,41.333333333333336,86.26666666666667,11.866666666666667,30.666666666666668,16.733333333333334,20.533333333333335,9.266666666666667,30.6,39.86666666666667,26.2,7.733333333333333,4.866666666666666,13.333333333333334,20.066666666666666,111.26666666666667,-3.8666666666666667,1.0,-3.4,-3.8,0.3333333333333333,0.47913446676970634,0.3869565217391304,0.814935064935065,0.583762381778499
0,2022,2,243.33333333333334,42.8,90.46666666666667,12.866666666666667,34.86666666666667,17.533333333333335,23.4,12.133333333333333,33.266666666666666,45.4,25.866666666666667,6.866666666666666,5.866666666666666,15.266666666666667,20.2,116.0,-3.6666666666666665,-0.2,-1.2,1.7333333333333334,0.26666666666666666,0.47310243183493,0.3690248565965583,0.7492877492877493,0.5756100142910072,2,240.0,45.666666666666664,97.13333333333334,10.933333333333334,31.4,19.933333333333334,27.733333333333334,16.4,36.86666666666667,53.266666666666666,26.8,8.466666666666667,6.6,12.2,21.666666666666668,122.2,9.066666666666666,-0.6666666666666666,0.4,10.0,0.7333333333333333,0.47014413177762526,0.3481953290870488,0.71875,0.5588278334674764
1,2022,3,243.33333333333334,40.266666666666666,84.73333333333333,12.533333333333333,33.666666666666664,19.133333333333333,24.333333333333332,8.733333333333333,34.93333333333333,43.666666666666664,25.2,7.4,3.6666666666666665,13.933333333333334,20.933333333333334,112.2,5.933333333333334,1.0,0.26666666666666666,1.3333333333333333,0.7333333333333333,0.4752163650668765,0.3722772277227723,0.7863013698630137,0.5878038558256496,2,243.33333333333334,40.0,90.0,10.6,31.666666666666668,16.933333333333334,21.466666666666665,13.2,31.266666666666666,44.46666666666667,24.6,6.333333333333333,4.266666666666667,13.4,23.2,107.53333333333333,-6.933333333333334,-0.6,-3.533333333333333,-0.26666666666666666,0.4,0.4444444444444444,0.33473684210526317,0.7888198757763976,0.5406655582966856
0,2022,2,243.33333333333334,39.0,88.86666666666666,12.533333333333333,37.06666666666667,16.8,20.6,8.8,37.8,46.6,24.466666666666665,7.4,4.133333333333334,14.866666666666667,18.733333333333334,107.33333333333333,-5.666666666666667,-0.9333333333333333,-0.8666666666666667,-1.6666666666666667,0.4,0.43885971492873216,0.3381294964028777,0.8155339805825242,0.5480067530770069,2,240.0,41.6,89.13333333333334,11.6,32.53333333333333,16.666666666666668,22.6,10.733333333333333,30.733333333333334,41.46666666666667,23.666666666666668,7.133333333333334,4.666666666666667,13.4,21.066666666666666,111.46666666666667,-3.4,-1.4,-2.4,-2.466666666666667,0.4,0.4667165295437547,0.35655737704918034,0.7374631268436578,0.5625235506271196
0,2022,2,241.66666666666666,44.266666666666666,88.93333333333334,10.8,32.46666666666667,17.333333333333332,22.733333333333334,11.666666666666666,33.86666666666667,45.53333333333333,26.2,9.0,4.2,14.266666666666667,22.0,116.66666666666667,4.933333333333334,-1.6,-2.4,2.8,0.4666666666666667,0.49775112443778113,0.3326488706365503,0.7624633431085044,0.589606749144228,2,240.0,44.86666666666667,90.6,11.666666666666666,32.333333333333336,16.333333333333332,20.2,8.133333333333333,35.666666666666664,43.8,29.6,8.933333333333334,5.066666666666666,11.933333333333334,19.6,117.73333333333333,9.066666666666666,0.0,-1.8666666666666667,-0.6,0.7333333333333333,0.4952170713760118,0.36082474226804123,0.8085808580858086,0.5916961509595797
0,2022,2,241.66666666666666,38.733333333333334,82.46666666666667,10.4,29.666666666666668,19.666666666666668,24.933333333333334,9.933333333333334,32.8,42.733333333333334,23.8,7.0,4.2,14.266666666666667,18.4,107.53333333333333,-1.0666666666666667,-1.8,3.533333333333333,1.6,0.4666666666666667,0.4696847210994341,0.350561797752809,0.7887700534759359,0.5754302348811324,2,241.66666666666666,37.13333333333333,83.86666666666666,11.866666666666667,32.53333333333333,25.6,30.2,8.8,34.06666666666667,42.86666666666667,23.066666666666666,7.2,4.466666666666667,12.133333333333333,20.2,111.73333333333333,1.2666666666666666,0.26666666666666666,7.8,-1.0666666666666667,0.6666666666666666,0.44276629570747217,0.36475409836065575,0.847682119205298,0.5750281338347103
1,2022,2,241.66666666666666,43.0,89.13333333333334,15.466666666666667,42.2,21.6,27.133333333333333,8.8,34.333333333333336,43.13333333333333,27.466666666666665,9.2,5.866666666666666,14.4,22.0,123.06666666666666,8.0,2.8666666666666667,-0.2,-2.7333333333333334,0.7333333333333333,0.4824233358264772,0.3665086887835703,0.7960687960687961,0.6088069231175136,2,243.33333333333334,41.266666666666666,87.86666666666666,12.333333333333334,35.13333333333333,16.866666666666667,23.733333333333334,9.666666666666666,33.06666666666667,42.733333333333334,23.6,7.4,5.666666666666667,14.933333333333334,20.2,111.73333333333333,-6.6,0.26666666666666666,-0.06666666666666667,-5.2,0.26666666666666666,0.46965098634294383,0.3510436432637571,0.7106741573033708,0.568274290674334
0,2022,2,243.33333333333334,42.13333333333333,86.06666666666666,12.2,30.8,16.933333333333334,20.8,9.066666666666666,30.333333333333332,39.4,27.133333333333333,7.666666666666667,4.666666666666667,13.533333333333333,20.133333333333333,113.4,-3.8,0.6666666666666666,-3.933333333333333,-2.933333333333333,0.3333333333333333,0.4895429899302866,0.3961038961038961,0.8141025641025641,0.5954714761811409,2,241.66666666666666,41.8,85.33333333333333,12.2,36.13333333333333,20.6,26.0,9.133333333333333,37.4,46.53333333333333,27.933333333333334,7.6,3.933333333333333,16.266666666666666,21.4,116.4,4.4,0.6,2.8666666666666667,3.533333333333333,0.7333333333333333,0.48984375,0.3376383763837638,0.7923076923076923,0.6014053458252963
1,2022,3,241.66666666666666,38.8,89.0,12.466666666666667,35.53333333333333,21.466666666666665,28.733333333333334,12.733333333333333,35.46666666666667,48.2,21.8,6.466666666666667,4.8,13.466666666666667,23.933333333333334,111.53333333333333,-1.8,0.4666666666666667,0.26666666666666666,4.0,0.26666666666666666,0.43595505617977526,0.350844277673546,0.7470997679814385,0.5486541085108615,2,240.0,37.46666666666667,88.0,11.066666666666666,34.733333333333334,18.266666666666666,23.8,10.866666666666667,33.13333333333333,44.0,22.133333333333333,7.6,4.0,14.866666666666667,22.266666666666666,104.26666666666667,-14.266666666666667,-3.7333333333333334,-4.266666666666667,-2.466666666666667,0.3333333333333333,0.4257575757575758,0.31861804222648754,0.7675070028011205,0.5294229154818968
0,2022,2,240.0,41.266666666666666,86.46666666666667,10.333333333333334,30.266666666666666,20.333333333333332,25.266666666666666,8.266666666666667,33.266666666666666,41.53333333333333,24.8,6.6,3.7333333333333334,14.333333333333334,19.733333333333334,113.2,-5.133333333333334,-3.2666666666666666,3.6,-1.4,0.3333333333333333,0.4772552043176561,0.34140969162995594,0.8047493403693932,0.5800131169044106,2,240.0,43.86666666666667,89.93333333333334,14.333333333333334,37.2,20.933333333333334,27.533333333333335,10.333333333333334,36.6,46.93333333333333,24.8,7.066666666666666,3.066666666666667,12.066666666666666,19.8,123.0,4.866666666666666,-0.2,5.2,3.7333333333333334,0.6666666666666666,0.4877687175685693,0.38530465949820786,0.7602905569007264,0.6026575729068674
0,2022,1,240.0,42.6,88.4,12.0,31.933333333333334,18.2,24.0,10.2,31.8,42.0,24.533333333333335,7.333333333333333,4.666666666666667,13.333333333333334,21.4,115.4,1.7333333333333334,-1.0666666666666667,-1.4666666666666666,-0.9333333333333333,0.4666666666666667,0.4819004524886878,0.3757828810020877,0.7583333333333333,0.5830638641875505,3,240.0,38.333333333333336,82.73333333333333,14.6,38.333333333333336,16.533333333333335,22.266666666666666,9.133333333333333,31.933333333333334,41.06666666666667,20.8,6.466666666666667,4.4,12.533333333333333,20.6,107.8,4.6,4.866666666666666,1.0666666666666667,-2.6,0.8,0.46333601933924257,0.3808695652173913,0.7425149700598802,0.582509582408715
0,2022,3,243.33333333333334,40.4,88.33333333333333,13.533333333333333,39.4,16.333333333333332,24.266666666666666,10.066666666666666,30.733333333333334,40.8,24.2,7.066666666666666,3.7333333333333334,16.066666666666666,22.333333333333332,110.66666666666667,-11.8,0.9333333333333333,-3.6666666666666665,-6.733333333333333,0.13333333333333333,0.4573584905660377,0.34348561759729274,0.6730769230769231,0.5588623447978669,1,240.0,45.266666666666666,90.26666666666667,12.466666666666667,32.86666666666667,15.866666666666667,19.6,7.8,35.06666666666667,42.86666666666667,30.133333333333333,9.066666666666666,4.866666666666666,12.0,20.066666666666666,118.86666666666666,9.8,0.6666666666666666,-2.3333333333333335,-1.6,0.7333333333333333,0.5014771048744461,0.3793103448275862,0.8095238095238095,0.6010004314529176
1,2022,2,243.33333333333334,44.86666666666667,93.93333333333334,10.6,31.533333333333335,17.466666666666665,23.066666666666666,10.733333333333333,33.333333333333336,44.06666666666667,28.4,7.266666666666667,4.733333333333333,12.933333333333334,19.666666666666668,117.8,-2.6666666666666665,-1.6,-1.6,-3.1333333333333333,0.4,0.47764371894960966,0.3361522198731501,0.7572254335260116,0.5658963388076145,2,243.33333333333334,40.6,91.26666666666667,11.666666666666666,36.8,16.2,21.133333333333333,10.0,35.13333333333333,45.13333333333333,24.533333333333335,8.6,5.066666666666666,14.133333333333333,18.866666666666667,109.06666666666666,-13.2,-2.933333333333333,-1.2,-4.266666666666667,0.2,0.44485025566106645,0.3170289855072464,0.7665615141955836,0.5422677131947391
0,2022,2,241.66666666666666,41.4,88.13333333333334,12.2,31.333333333333332,14.2,18.466666666666665,9.666666666666666,35.333333333333336,45.0,24.533333333333335,7.4,5.733333333333333,13.0,18.8,109.2,1.9333333333333333,-0.26666666666666666,-0.8666666666666667,0.7333333333333333,0.6,0.4697428139183056,0.3893617021276596,0.7689530685920578,0.5672216527689281,2,240.0,40.8,92.2,10.4,31.0,18.133333333333333,24.333333333333332,14.0,31.733333333333334,45.733333333333334,21.0,8.533333333333333,4.066666666666666,11.533333333333333,20.266666666666666,110.13333333333334,0.3333333333333333,-1.8,1.0666666666666667,0.9333333333333333,0.5333333333333333,0.44251626898047725,0.33548387096774196,0.7452054794520548,0.5351127235034984
